answer_status,claim_id,claim_text,claim_type,model_config_id,question_id,repetition,run_id,source_ref,support_status,system_arm,validator_status
supported,C4,Der SmPC-Auszug nennt als Inhalt des Konzentrats 1 mg Cisplatin pro ml; der Wirkstoff ist Cisplatin.,fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:RAG,ru-c88053317e58c087ef3b881a,,RAG,accepted
supported,C1,Gemcitabin + Cisplatin ist nicht der allgemeine Erstlinienstandard für das unselektierte metastasierte Pankreaskarzinom.,fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC5019760/,,WEB,accepted
supported,C1,Gemcitabin + Cisplatin ist nicht der allgemeine Erstlinienstandard für das unselektierte metastasierte Pankreaskarzinom.,fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://www.guidelinecentral.com/guideline/4542914/,,WEB,accepted
supported,C1,Gemcitabin + Cisplatin ist nicht der allgemeine Erstlinienstandard für das unselektierte metastasierte Pankreaskarzinom.,fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://pancreatic.org/wp-content/uploads/2025/07/NCCN-2025-pancreatic-patient.pdf,,WEB,accepted
supported,C2,ASCO empfiehlt in der Erstlinie bei ECOG 0–1 und passender Komorbidität FOLFIRINOX oder Gemcitabin + nab-Paclitaxel; Gemcitabin allein ist für ECOG 2 oder relevante Komorbidität vorgesehen.,fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC5019760/,,WEB,accepted
supported,C3,"Die ESMO-Zusammenfassung nennt bei ECOG 0–1, Bilirubin <1,5× ULN und ohne wesentliche Komorbiditäten FOLFIRINOX oder NALIRIFOX als zu empfehlende Erstlinienchemotherapien.",fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://www.guidelinecentral.com/guideline/4542914/,,WEB,accepted
supported,C4,"NCCN-Patientenleitlinie 2025 führt Gemcitabin + Cisplatin als bevorzugte Option für lokal fortgeschrittene/metastatische Pankreaskarzinome mit BRCA1-, BRCA2- oder PALB2-Mutation auf.",fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://pancreatic.org/wp-content/uploads/2025/07/NCCN-2025-pancreatic-patient.pdf,,WEB,accepted
supported,C5,Cisplatin Teva enthält als Wirkstoff Cisplatin; jeder ml Konzentrat enthält 1 mg Cisplatin.,fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C6,"Die Fachinformation von Cisplatin Teva nennt u.a. Hoden-, Ovarial-, Harnblasen-, Kopf-Hals-, NSCLC-, SCLC- und Zervixkarzinom, aber nicht Pankreaskarzinom, als Anwendungsgebiet.",fact,gpt55_medium,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C1,"Gemcitabin plus Cisplatin ist in der Erstlinie des metastasierten oder lokal fortgeschrittenen, inoperablen Pankreaskarzinoms allgemein kein Standard.",fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,ru-5d74d62a0635340313709653,,RAG,accepted
supported,C1,"Gemcitabin plus Cisplatin ist in der Erstlinie des metastasierten oder lokal fortgeschrittenen, inoperablen Pankreaskarzinoms allgemein kein Standard.",fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,ru-824953fb228ca43a8f9c59af,,RAG,accepted
supported,C2,Bei BRCA-mutiertem Pankreaskarzinom kann Gemcitabin plus Cisplatin eine Behandlungsoption darstellen; die zugrunde liegende Leitlinie beschränkt diese Erwägung wegen geringer Daten zu anderen DNA-Reparaturgenen auf gBRCA.,fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,ru-824953fb228ca43a8f9c59af,,RAG,accepted
supported,C2,Bei BRCA-mutiertem Pankreaskarzinom kann Gemcitabin plus Cisplatin eine Behandlungsoption darstellen; die zugrunde liegende Leitlinie beschränkt diese Erwägung wegen geringer Daten zu anderen DNA-Reparaturgenen auf gBRCA.,fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,ru-7d9d2f6e38314f4c9c9f29c5,,RAG,accepted
supported,C3,Der Fachinformationstext nennt Cisplatin als Wirkstoff in einer Konzentration von 1 mg/ml Konzentrat.,fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,ru-c88053317e58c087ef3b881a,,RAG,accepted
supported,C4,Ein direkter Vergleich von Gemcitabin/Cisplatin mit FOLFIRINOX liegt nicht vor.,uncertainty,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,ru-7d9d2f6e38314f4c9c9f29c5,,RAG,accepted
partially_supported,C1,"Die deutsche S3-Leitlinie bezeichnet Gemcitabin plus Cisplatin ausdrücklich als keinen Standard in der Erstlinie des metastasierten oder lokal fortgeschrittenen, inoperablen Pankreaskarzinoms.",fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:WEB,https://www.leitlinienprogramm-onkologie.de/fileadmin/user_upload/Downloads/Leitlinien/Pankreaskarzinom/Version_3/LL_Pankreaskarzinom_Langversion_3.1.pdf,,WEB,downgraded
partially_supported,C2,Bei BRCA1/2-Keimbahnmutation soll eine platinbasierte Erstlinientherapie bevorzugt werden. Gemcitabin/Cisplatin kann bei ausgewählten Patienten mit BRCA1/2- oder PALB2-Keimbahnmutation in Betracht gezogen werden.,fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:WEB,https://www.leitlinienprogramm-onkologie.de/fileadmin/user_upload/Downloads/Leitlinien/Pankreaskarzinom/Version_3/LL_Pankreaskarzinom_Langversion_3.1.pdf,,WEB,downgraded
partially_supported,C3,Der Wirkstoff von Cisplatin Teva 1 mg/ml Konzentrat ist Cisplatin; jeder Milliliter enthält 1 mg Cisplatin.,fact,gpt56_sol_high,study-q-049,1_primary,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,downgraded
supported,C1,Das in der Cisplatin-Fachinformation genannte Mehrtages-Dosierschema beträgt 15 bis 20 mg/m² pro Tag über fünf Tage alle 3 bis 4 Wochen.,fact,gpt55_medium,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:RAG,ru-aa0211f41c2112a40b9e214d,,RAG,accepted
supported,C1,"Das in der Cisplatin-Fachinformation genannte Mehrtages-Dosierschema beträgt 15–20 mg/m² Körperoberfläche pro Tag über 5 Tage bzw. Tag 1–5, alle 3–4 Wochen.",fact,gpt55_medium,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:WEB,https://www.fachinfo.de/fi/pdf/012558/cisplatin-teva-r-1-mg-ml-konzentrat,,WEB,accepted
supported,C1,"Das in der Cisplatin-Fachinformation genannte Mehrtages-Dosierschema beträgt 15–20 mg/m² Körperoberfläche pro Tag über 5 Tage bzw. Tag 1–5, alle 3–4 Wochen.",fact,gpt55_medium,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:WEB,https://www.hikma.com/media/uc2he12z/spcde-cisplatin-ribosepharm-181207.pdf,,WEB,accepted
supported,C2,"Die Fundstellen beziehen dieses Schema auf Dosierungen in der Monotherapie; bei Kombinationstherapie wird in der Teva-Fachinformation eine Dosisreduktion erwähnt, ohne dass daraus ein konkretes alternatives Mehrtages-Schema für die gestellte Frage abgeleitet wird.",fact,gpt55_medium,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:WEB,https://www.fachinfo.de/fi/pdf/012558/cisplatin-teva-r-1-mg-ml-konzentrat,,WEB,accepted
supported,C2,"Die Fundstellen beziehen dieses Schema auf Dosierungen in der Monotherapie; bei Kombinationstherapie wird in der Teva-Fachinformation eine Dosisreduktion erwähnt, ohne dass daraus ein konkretes alternatives Mehrtages-Schema für die gestellte Frage abgeleitet wird.",fact,gpt55_medium,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:WEB,https://www.hikma.com/media/uc2he12z/spcde-cisplatin-ribosepharm-181207.pdf,,WEB,accepted
supported,C1,Das Mehrtages-Dosierschema beträgt 15–20 mg/m² pro Tag über fünf Tage alle 3–4 Wochen.,fact,gpt56_sol_high,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt56_sol_high:RAG,ru-aa0211f41c2112a40b9e214d,,RAG,accepted
supported,C1,"Das Mehrtages-Dosierschema beträgt 15–20 mg/m² täglich über fünf Tage, wiederholt alle 3–4 Wochen, und wird als Monotherapie-Regime aufgeführt.",fact,gpt56_sol_high,study-q-050,1_primary,rag-vs-web-1.1.0:1_primary:study-q-050:gpt56_sol_high:WEB,https://www.fachinfo.de/fi/pdf/012558/cisplatin-teva-r-1-mg-ml-konzentrat,,WEB,accepted
supported,C1,"Cisplatin Teva ist kontraindiziert bei Überempfindlichkeit gegen den Wirkstoff, einen sonstigen Bestandteil oder andere platinhaltige Arzneimittel.",fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C2,Cisplatin Teva ist kontraindiziert bei Patienten mit Myelosuppression.,fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C3,Cisplatin Teva ist kontraindiziert bei cisplatinbedingter Neuropathie.,fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C4,Cisplatin Teva ist kontraindiziert bei dehydrierten Patienten; die Quelle nennt Hydrierung vor und nach Anwendung zur Vorbeugung schwerwiegender Nierenfunktionsstörung.,fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C5,"Cisplatin Teva ist kontraindiziert bei vorbestehender Niereninsuffizienz, definiert als Kreatinin-Clearance < 60 ml/min.",fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C6,Cisplatin Teva ist kontraindiziert bei Beeinträchtigung des Gehörs.,fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C7,Während einer Behandlung mit Cisplatin darf nicht gestillt werden.,fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C1,"Cisplatin Teva ist bei Überempfindlichkeit gegen den Wirkstoff, sonstige Bestandteile oder andere platinhaltige Arzneimittel kontraindiziert.",fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C2,"Patientenbezogene Gegenanzeigen sind Myelosuppression, cisplatinbedingte Neuropathie, Dehydratation, vorbestehende Niereninsuffizienz mit Kreatinin-Clearance < 60 ml/min und Beeinträchtigung des Gehörs.",fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C3,Während einer Behandlung mit Cisplatin darf nicht gestillt werden; dies ist in Abschnitt 4.3 der Fachinformation aufgeführt.,fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C4,"Schwangerschaft ist in der gefundenen Fachinformation nicht als Gegenanzeige in Abschnitt 4.3 aufgeführt, sondern wird separat mit Anwendung nur bei eindeutiger Erforderlichkeit beschrieben.",fact,gpt55_medium,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:WEB,https://www.teva.de/produkte/details.html?tx_kfiexensioproductsdb_productsviewing%5Baction%5D=viewDetail&tx_kfiexensioproductsdb_productsviewing%5Bcontroller%5D=Products&tx_kfiexensioproductsdb_productsviewing%5Bpzn%5D=6559642,,WEB,accepted
supported,C1,"Die genannten Überempfindlichkeiten, Myelosuppression, cisplatinbedingte Neuropathie, Dehydratation, vorbestehende Niereninsuffizienz mit Kreatinin-Clearance < 60 ml/min und Hörbeeinträchtigung sind Gegenanzeigen für Cisplatin Teva.",fact,gpt56_sol_high,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C2,Während der Cisplatin-Behandlung darf nicht gestillt werden.,fact,gpt56_sol_high,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:RAG,ru-2ad1054a053377592a5fde9d,,RAG,accepted
supported,C1,"Kontraindiziert sind Überempfindlichkeit gegen Cisplatin, Bestandteile des Präparats oder andere platinhaltige Arzneimittel.",fact,gpt56_sol_high,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C2,"Weitere patientenbezogene Gegenanzeigen sind Myelosuppression, cisplatinbedingte Neuropathie, Dehydratation, vorbestehende Niereninsuffizienz mit Kreatinin-Clearance < 60 ml/min und eine Beeinträchtigung des Gehörs.",fact,gpt56_sol_high,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C3,Während der Behandlung darf nicht gestillt werden.,fact,gpt56_sol_high,study-q-051,1_primary,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:WEB,https://www.teva.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C1,Die zubereitete Cisplatin-Infusionslösung sollte über einen Zeitraum von 6 bis 8 Stunden intravenös infundiert werden.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:RAG,ru-b66675c96d911fbf080fd476,,RAG,accepted
supported,C2,"Bei der Anwendung muss vermieden werden, dass aluminiumhaltige Materialien mit Cisplatin in Berührung kommen; Beispiele sind intravenöse Infusionssets, Nadeln, Katheter und Spritzen.",fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:RAG,ru-b66675c96d911fbf080fd476,,RAG,accepted
supported,C3,Cisplatin darf nicht mit aluminiumhaltigem Injektionsbesteck in Kontakt gebracht werden.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:RAG,ru-d2a4ad85d82a7f4d20840022,,RAG,accepted
supported,C1,Die zubereitete Cisplatin-Infusionslösung soll über einen Zeitraum von 6 bis 8 Stunden intravenös infundiert werden.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.ratiopharm.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C1,Die zubereitete Cisplatin-Infusionslösung soll über einen Zeitraum von 6 bis 8 Stunden intravenös infundiert werden.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.medicines.org.uk/emc/product/6960/smpc,,WEB,accepted
supported,C1,Die zubereitete Cisplatin-Infusionslösung soll über einen Zeitraum von 6 bis 8 Stunden intravenös infundiert werden.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a440f077-46f6-4688-a209-65bce38d1c92,,WEB,accepted
supported,C2,"Cisplatin darf nicht mit Aluminium bzw. aluminiumhaltigen Applikationsmaterialien in Kontakt kommen; zu vermeiden sind aluminiumhaltige IV-/Infusionssets, Nadeln/Kanülen, Katheter und Spritzen.",fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.ratiopharm.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C2,"Cisplatin darf nicht mit Aluminium bzw. aluminiumhaltigen Applikationsmaterialien in Kontakt kommen; zu vermeiden sind aluminiumhaltige IV-/Infusionssets, Nadeln/Kanülen, Katheter und Spritzen.",fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://app.fagg-afmps.be/pharma-status/api/files/62bc783f1e5c015ab3fc60f1,,WEB,accepted
supported,C2,"Cisplatin darf nicht mit Aluminium bzw. aluminiumhaltigen Applikationsmaterialien in Kontakt kommen; zu vermeiden sind aluminiumhaltige IV-/Infusionssets, Nadeln/Kanülen, Katheter und Spritzen.",fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.medicines.org.uk/emc/product/6960/smpc,,WEB,accepted
supported,C3,Begründung für die Aluminiumvermeidung: Cisplatin reagiert mit metallischem Aluminium unter Bildung eines schwarzen Platin-Niederschlags; US-Zulassungsinformation nennt zusätzlich Präzipitatbildung und Potenzverlust.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.ratiopharm.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
supported,C3,Begründung für die Aluminiumvermeidung: Cisplatin reagiert mit metallischem Aluminium unter Bildung eines schwarzen Platin-Niederschlags; US-Zulassungsinformation nennt zusätzlich Präzipitatbildung und Potenzverlust.,fact,gpt55_medium,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,https://www.dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a440f077-46f6-4688-a209-65bce38d1c92,,WEB,accepted
supported,C1,Die zubereitete Cisplatin-Infusionslösung wird über 6–8 Stunden intravenös infundiert.,fact,gpt56_sol_high,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt56_sol_high:RAG,ru-b66675c96d911fbf080fd476,,RAG,accepted
supported,C2,"Ein Kontakt von Cisplatin mit aluminiumhaltigen Infusionssets, Nadeln, Kathetern oder Spritzen ist zu vermeiden.",fact,gpt56_sol_high,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt56_sol_high:RAG,ru-b66675c96d911fbf080fd476,,RAG,accepted
supported,C2,"Ein Kontakt von Cisplatin mit aluminiumhaltigen Infusionssets, Nadeln, Kathetern oder Spritzen ist zu vermeiden.",fact,gpt56_sol_high,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt56_sol_high:RAG,ru-d2a4ad85d82a7f4d20840022,,RAG,accepted
supported,C1,Die zubereitete Cisplatin-Infusionslösung sollte über einen Zeitraum von 6–8 Stunden intravenös infundiert werden.,fact,gpt56_sol_high,study-q-052,1_primary,rag-vs-web-1.1.0:1_primary:study-q-052:gpt56_sol_high:WEB,https://www.ratiopharm.de/assets/products/de/label/Cisplatin%20Teva%201%20mgml%20Konzentrat%20zur%20Herstellung%20einer%20Infusionslosung%20-%205.pdf?pzn=6559642,,WEB,accepted
